codice,denominazione,ubicazione,comune,coordinata_x,coordinata_y,latitudine,longitudine,codice_zona,osm_id,dist
622005,POSSESSIONE SAN MAURELIO,Via Cento 2,VIGARANO MAINARDA,699605,969084,"44,845438","11,524715",660,923948657,0.00011250835524314562
600644,CITTA` DEL RAGAZZO,,FERRARA,710548,966239,"44,816702","11,661862",600,923948659,9.759036837450446e-05
621001,SANT`AGOSTINO,DI SAN MATTEO DELLA DECIMA 175,SANT`AGOSTINO,688911,962862,"44,792393","11,387203",661,923948662,0.00010925859234109569
616000,MIRABELLO,CORSO ITALIA 184,MIRABELLO,694688,966855,"44,826753","11,461699",661,923948663,8.251260509789911e-05
600770,VIA CIVETTA,VIA CIVETTA 15,FERRARA,701015,967058,"44,826821","11,541738",600,923948669,0.0001316159944683836
618011,POGGIORENATICO CHIESA VEC,DI POGGIORENATICO 77,POGGIO RENATICO,695891,959982,"44,764608","11,474258",647,923948671,0.0001402007489291047
600013,LA RIZZA - POROTTO,VIA LADINO,FERRARA,701049,968284,"44,837837","11,542652",600,923948673,2.9944615545342582e-05
622017,TRIVELLINO,VIA CORONELLA 122,VIGARANO MAINARDA,699595,964894,"44,807759","11,522943",647,923948683,0.00011473674215343224
622037,VIGARANO MAINARDA CENTRO,DI SAN MATTEO DELLA DECIMA 260,VIGARANO MAINARDA,696929,968403,"44,840059","11,490621",660,923948688,0.00011191608463631471
673019,PEGOLA CENTRO,VIA NAZIONALE 278/A,PEGOLA,698326,951789,"44,690251","11,501818",542,923948693,3.64071421560563e-05
673027,MALALBERGO,PIAZZA UNIT? D`ITALIA,MALALBERGO,700760,955032,"44,718738","11,533778",643,923948695,0.0001768593791693811
618004,CORONELLA - EX CONSORZIO,VIA CORONELLA,POGGIO RENATICO,699286,963877,"44,798699","11,518641",647,923948697,7.695661115198751e-05
622011,BIVIO MADONNA BOSCHI,VIA CORONELLA 11,VIGARANO MAINARDA,698996,966624,"44,823485","11,516052",647,923948706,8.724047225982338e-05
622040,VIGARANO MAINARDA MOTTA,VIA SAN MATTEO 149,VIGARANO MAINARDA,696310,968150,"44,837954","11,482698",660,923948710,0.0001251920924028958
600760,CA BIANCHINA,VIA CATENA 22,FERRARA,702326,968270,"44,83735","11,558788",600,923948713,5.719449274149484e-05
604031,CORPORENO CHIESA,VIA ALBERELLI [CORPORENO] 3,CORPO RENO,682792,958628,"44,755903","11,30839",650,923948716,6.546816020181307e-05
600715,S.P.I DEPOSITO METANO,PORRETTANA F1457,FERRARA,703366,957486,"44,740071","11,567626",643,923948720,8.678813282899556e-05
600771,VIA CIVETTA,VIA CIVETTA 24,FERRARA,701090,967019,"44,826449","11,54267",600,923948723,0.00011100450441280514
622021,BORGO CASTELLO,VIA CORONELLA F36,VIGARANO MAINARDA,699229,965599,"44,814202","11,518595",647,923948725,8.950022346480542e-05
618032,POGGIORENATICO - SCUOLE M,VIA SALVO D`ACQUISTO,POGGIO RENATICO,696920,960196,"44,76625","11,487331",647,923948729,0.0008336835430764246
621007,CASA CORVINI,strada provinciale n.66_ 351,SANT`AGOSTINO,686232,960911,"44,775549","11,35265",650,923948734,0.00012376417090593914
616006,MIRABELLO GHIAIA,VIA SAN MATTEO 626,MIRABELLO,692485,964942,"44,810146","11,433133",661,923948735,0.00010195807961585358
600633,AEROCLUB,,FERRARA,706820,965907,"44,814809","11,614626",600,923948736,0.0002062534848230082
673015,VENTAROLA,VIA NAZIONALE FR BV VENTAROLA,ALTEDO,697880,950631,"44,679959","11,495747",542,923948739,5.2682444896270006e-05
600779,FORNACE,VIA LADINO 376,FERRARA,699601,966732,"44,824287","11,52374",647,923948748,0.00017013200757071283
600308,AGUSCELLO CHIESA [616],VIA A.RICCIARELLI 60,AGUSCELLO,710456,965277,"44,808079","11,660302",600,923948752,0.00041702475945441374
673020,PEGOLA SCUOLE,VIA NAZIONALE 349,PEGOLA,698265,952442,"44,69614","11,501302",643,923948756,0.00012266886320393743
618000,DISTILLERIA,VIA NAZIONALE 50,GALLO,701994,956225,"44,72912","11,549815",643,923948759,0.00010894149806167479
600775,BORGO SCOLINE,VIA LADINO 304,BORGO SCOLINE,700436,967042,"44,826841","11,534414",600,923948761,2.8655540477252e-05
622029,VIGARANO MAINARDA STAZION,VIA CENTO,VIGARANO MAINARDA,697775,968515,"44,840832","11,501359",660,923948767,0.00010119812251172887
618029,CAVALCAVIA TORRE UCCELLIN,DI POGGIORENATICO 29,POGGIO RENATICO,701493,961799,"44,77939","11,545696",647,923948770,9.447973327660964e-05
604014,CORPORENO,DI SAN MATTEO DELLA DECIMA 70,CORPO RENO,683147,958918,"44,75842","11,312976",650,923948776,2.0632256298721468e-05
600712,MONTALBANO,PORRETTANA 1147,MONTALBANO,703914,959226,"44,755563","11,575236",643,923948789,5.776313703326135e-05
600772,BIVIO VIA LADINO,VIA CIVETTA 1,FERRARA,700754,967199,"44,828163","11,538495",600,923948803,8.446827806938205e-05
600310,AGUSCELLO CAPOLINEA [617],VIA BUZZONI,AGUSCELLO,710438,965016,"44,805737","11,659966",600,923948812,0.000671783633318917
621002,CERAMICHE SANT`AGOSTINO,DI SAN MATTEO DELLA DECIMA 226,SANT`AGOSTINO,687494,962450,"44,789061","11,369153",661,923948818,0.00010851603568362
621013,CONTEA PILASTRINI,VIA CIARLE 13,SANT`AGOSTINO,689541,962944,"44,792964","11,395191",661,923948826,8.11961821746956e-05
600632,VIA AEROPORTO 91,VIA DELL`AEROPORTO 91,FERRARA,706529,966272,"44,818176","11,611098",600,923948829,0.00024275572083904412
600713,RUSTICI,PORRETTANA 154,FERRARA,703828,958202,"44,746379","11,573742",643,923948837,0.00010139709068891449
622019,CASTELLOTTO,VIA CORONELLA F102,VIGARANO MAINARDA,699155,965121,"44,809923","11,517473",647,923948849,0.00013218123921325274
600777,PODERE SORRISO,VIA LADINO 368,FERRARA,699930,966676,"44,823691","11,527876",647,923948853,0.0001078435904458158
618010,POGGIO RENATICO CHIESA VE,DI POGGIORENATICO 94,POGGIO RENATICO,695847,959991,"44,764701","11,473706",647,923948862,0.00011903780911929567
621004,CROCIVIA TOSELLI,strada provinciale n.66_ civ 256,SANT`AGOSTINO,687107,961928,"44,784468","11,364073",650,923948874,5.661987284266147e-05
616004,PRADINE,Corso Italia 514,MIRABELLO,693717,965834,"44,817835","11,449039",661,923948876,9.312496979890256e-05
618028,CAVALCAVIA TORRE UCCELLIN,VIA POGGIO RENATICO 20,POGGIO RENATICO,701535,961814,"44,779513","11,546232",647,923948883,0.00011624672038495178
673022,SCALONE,VIA NAZIONALE 427,MALALBERGO,699533,954165,"44,711284","11,517963",643,923948929,0.0001332992498097487
618035,CARBONARO,VIA CORONELLA 122,POGGIO RENATICO,698884,963627,"44,796563","11,513465",647,923948940,8.01999999993086e-05
622020,CASTELLOTTO,VIA CORONELLA 116,VIGARANO MAINARDA,699179,965081,"44,809557","11,517761",647,923948952,6.607276291748766e-05
622001,BORGO FRATTINA,Via Cento fr 408,MIRABELLO,695368,967463,"44,832035","11,470527",660,923948955,7.891470078737017e-05
618026,CAMPO MILITARE,DI POGGIORENATICO 18,POGGIO RENATICO,700771,961522,"44,777103","11,53647",647,923948965,0.0002324401428311908
621017,SAN CARLO CENTRO,PIAZZA POLA AUGUSTO 33,SAN CARLO,690492,964271,"44,804646","11,4077",661,923948987,0.0006258948314203246
622015,VIA MADONNA BOSCHI 43,VIA MADONNA BOSCHI 43,VIGARANO MAINARDA,697433,966304,"44,821042","11,496176",647,923949003,9.481988188125367e-05
622012,CORTE MANFREDINI,VIA MADONNA BOSCHI 10,VIGARANO MAINARDA,698016,966594,"44,823488","11,503656",647,923949022,9.62572594691253e-05
600306,VIA RICCIARELLI 2A [615],VIA A.RICCIARELLI 30,AGUSCELLO,710208,965766,"44,812549","11,657371",600,923949040,5.383539727558928e-05
621023,SANT`AGOSTINO,DI SAN MATTEO DELLA DECIMA 146,SANT`AGOSTINO,688877,962869,"44,792465","11,386776",661,923949049,0.00012714818126801695
616003,MIRABELLO CIMITERO,CORSO ITALIA 487,MIRABELLO,694372,966442,"44,823124","11,457548",660,923949063,6.399578111161833e-05
600629,VIA AEROPORTO 5,VIA DELL`AEROPORTO 5,FERRARA,706160,966560,"44,820872","11,606552",600,923949065,0.0001727001158066767
600765,HOTEL CATENA,VIA CATENA 21,FERRARA,702147,967930,"44,834343","11,55639",600,923949088,0.0001291586621167811
618024,PONTE DI MEZZO,DI POGGIORENATICO 2,POGGIO RENATICO,699397,961001,"44,772802","11,518917",647,923949102,0.000382763974272384
618034,CORONELLA EX CONSORZIO,VIA CORONELLA 105,CORONELLA,699486,964333,"44,802744","11,521346",647,923949122,0.0001016031495582005
618027,CAMPO MILITARE,DI POGGIORENATICO F10,POGGIO RENATICO,700732,961512,"44,777024","11,535974",647,923949145,0.0001599569004485967
600925,CORTE LOBERTI,VIA CORONELLA 1,VIGARANO MAINARDA,699284,966894,"44,825833","11,519798",647,923949155,8.390023837775729e-05
621018,SAN CARLO VIA RISORGIMENT,VIA RISORGIMENTO 5,SAN CARLO,690808,963888,"44,801116","11,411549",661,923949167,6.030008291991598e-05
600768,FONDORENO,VIA CATENA 94,FONDO RENO,701511,966816,"44,824505","11,54791",600,923949177,0.0003445592692094148
622039,VIGARANO MAINARDA MOTTA,DI SAN MATTEO DELLA DECIMA 320,VIGARANO MAINARDA,696264,968118,"44,837679","11,482105",660,923949181,8.368918687517426e-05
604049,CENTO BILLA,VIA FERRARESE 37,CENTO,681881,957196,"44,743254","11,296379",650,923949202,1.777216925195087e-05
621014,CONTEA PILASTRINI,VIA CIARLE 34,SANT`AGOSTINO,689574,962883,"44,792406","11,395585",661,923949206,5.433323108411928e-05
622010,BIVIO MADONNA BOSCHI,VIA CORONELLA 30,VIGARANO MAINARDA,698954,966606,"44,823335","11,515515",647,923949234,8.581759726497384e-05
618030,POGGIO RENATICO AGIP,VIA UCCELLINO 28,POGGIO RENATICO,697133,960132,"44,765616","11,489996",647,923949254,0.0002510060756236901
616001,MIRABELLO,CORSO ITALIA 349,MIRABELLO,694728,966867,"44,82685","11,462209",660,923949290,5.078346187223236e-05
622022,BORGO CASTELLO,VIA CORONELLA 66,VIGARANO MAINARDA,699227,965548,"44,813743","11,51855",647,923949299,0.00011130615436615547
622014,VIA MADONNA BOSCHI 43,VIA MADONNA BOSCHI 16,VIGARANO MAINARDA,697369,966281,"44,820853","11,495359",647,923949354,9.846121063645571e-05
622038,VIGARANO MAINARDA CENTRO,DI SAN MATTEO DELLA DECIMA 65,VIGARANO MAINARDA,696974,968397,"44,839993","11,491187",660,923949370,0.00011044075334816317
673018,PEGOLA CENTRO,VIA NAZIONALE 335/A,PEGOLA,698338,951831,"44,690625","11,501986",542,923949384,0.00010700672876024662
604000,CORPORENO,DI SAN MATTEO DELLA DECIMA 83,CORPO RENO,683092,958853,"44,75785","11,312258",650,923949394,5.632983223939449e-05
600766,CA RINALDA,VIA CATENA 70,FONDO RENO,701782,967310,"44,828871","11,55153",600,923949405,8.73970823327004e-05
622002,MADONNA BOSCHI,VIA MADONNA BOSCHI 3,POGGIO RENATICO,697111,966155,"44,819791","11,49205",647,923949416,0.00013865850136223436
600763,CA BIANCHINA,VIA CATENA 17,FERRARA,702358,968303,"44,837638","11,559205",600,923949424,9.226592003621498e-05
604025,CORPORENO CHIESA,DI SAN MATTEO DELLA DECIMA 45,CORPO RENO,682863,958632,"44,75592","11,309288",650,923949438,7.237243950206513e-05
621022,SANT`AGOSTINO CONTEA,DI SAN MATTEO DELLA DECIMA 153,SANT`AGOSTINO,689539,962999,"44,793459","11,395186",661,923949439,2.2280035908340774e-05
600630,VIA AEROPORTO 77,VIA DELL`AEROPORTO 77,FERRARA,706482,966309,"44,818522","11,610519",600,923949441,8.628441341781959e-06
618036,CARBONARO,VIA CORONELLA 185,POGGIO RENATICO,698892,963679,"44,797028","11,513587",647,923949446,9.417414719708926e-05
622003,CORONELLA CHIESA,VIA CORONELLA 6,CORONELLA,699579,964561,"44,804768","11,52261",647,923949453,5.016652269909498e-05
618031,POGGIO RENATICO MACELLO,DI POGGIORENATICO 118,POGGIO RENATICO,697692,960343,"44,767359","11,497135",647,923949454,0.00010883588562458656
621005,CROCIVIA TOSELLI,strada provinciale n.66_ civ 293,SANT`AGOSTINO,687160,961996,"44,785065","11,364767",661,923949468,0.00011680244004238987
616007,MIRABELLO GHIAIA,DI SAN MATTEO DELLA DECIMA 585,MIRABELLO,692439,964907,"44,809843","11,432538",661,923949471,0.00019458635614985712
622023,BIVIO STRADA PODERALE,VIA CORONELLA 11,VIGARANO MAINARDA,698941,966292,"44,820514","11,515227",647,923949506,0.0001186891738958087
622000,DIAMANTINA,VIA DIAMANTINA,DIAMANTINA,698174,973494,"44,885499","11,508347",660,930204708,0.00016830095068103145
603033,OSPITALE MADONNA DELLA PI,VIA MADONNA DELLA PIOPPA 65,OSPITALE,692321,973997,"44,891631","11,434491",663,930204735,8.938193329690276e-05
603030,PRADONA,VIA CANAL BIANCO 118,BONDENO,695128,975106,"44,90084","11,470434",663,930204746,0.00015941132331264031
622027,DIAMANTINA,VIA DIAMANTINA (VIGARANO PIEVE) 55,DIAMANTINA,698213,973556,"44,886046","11,508865",660,930204762,0.0001438062933256489
600831,ZONA PICCOLA E MEDIA INDU,VIA DIAMANTINA,CASSANA,702291,971494,"44,866354","11,55963",660,930204770,0.00014990770493834052
603027,BIVIO SACCONA,VIA CANAL BIANCO 170,BONDENO,696108,974619,"44,89619","11,482646",663,930204812,0.00011483179002275717
603028,BIVIO SACCONA,VIA CANAL BIANCO 134,BONDENO,696150,974594,"44,895954","11,483168",663,930204818,9.285095583997311e-05
603003,BIVIO SETTEPOLESINI,VIA C. NAPOLEONIC,BONDENO,693048,974147,"44,892783","11,443747",663,930204835,7.972960554406813e-05
600830,ZONA PICCOLA E MEDIA INDU,VIA DIAMANTINA 8,CASSANA,702237,971521,"44,866612","11,558958",660,930204839,0.00014931419892112065
603031,SETTEPOLESINI,VIA COMUNALE [ SETTEPOLESINI ] CIV 31,BONDENO,694263,974612,"44,896634","11,459298",663,930204844,0.0011016107524898964
603037,OSPITALE SCUOLE,VIA MADONNA DELLA PIOPPA 12,OSPITALE,692091,973937,"44,891153","11,431558",663,930204859,7.928846069658996e-05
603032,SETTEPOLESINI,VIA COMUNALE FR. CIV. 61,BONDENO,694263,974612,"44,896634","11,459298",663,930204864,0.0009210008089035551
622030,CA LUIGIA,VIA CANAL BIANCO (VIGARANO PIEVE) 37,VIGARANO MAINARDA,697256,974038,"44,890647","11,496946",660,930204882,9.677861333999315e-05
600833,PONTISETTE,VIA DIAMANTINA,FERRARA,701260,972022,"44,871395","11,546801",660,930204886,0.00012610428224041025
603035,OSPITALE SCUOLE,VIA MADONNA DELLA PIOPPA 23,OSPITALE,692066,973930,"44,891097","11,431239",663,930204901,8.129237356420365e-05
622026,PONTONI,VIA CANAL BIANCO (VIGARANO PIEVE) F2,VIGARANO MAINARDA,699612,972850,"44,879305","11,526285",660,930204909,0.00012466503118656357
603029,PRADONA,VIA CANAL BIANCO 129,BONDENO,695099,975124,"44,90101","11,470074",663,930204940,0.00011302990754559616
622043,DIAMANTINA,,DIAMANTINA,698185,973522,"44,885748","11,508497",660,930204964,0.00023248268752554133
622025,PONTONI,VIA CANAL BIANCO (VIGARANO PIEVE) 4,VIGARANO MAINARDA,699552,972884,"44,879628","11,525539",660,930204969,0.00011975328805617386
678034,S.G.PERSICETO BELLINI (SA,VIA MODENA FR 23,SAN GIOVANNI IN PERSICETO,673117,945691,"44,641933","11,181867",553,931634920,0.0001471963654451733
678002,PICCOLA VENEZIA,VIA CENTO 100,SAN GIOVANNI IN PERSICETO,675975,950826,"44,687431","11,219641",650,931634921,4.461714917093139e-05
678016,ARGINONE CAPPONA,VIA SAN CRISTOFORO 193,ARGINONE,677517,956802,"44,740807","11,241161",650,931634924,6.824221568778877e-06
678003,LA MORA,VIA CENTO 103,SAN GIOVANNI IN PERSICETO,676111,951443,"44,692947","11,221568",650,931634925,0.0002981481678655172
678031,DECIMA CALCINA NUOVA,VIA CALCINA NUOVA,SAN MATTEO DELLA DECIMA,676556,952813,"44,705162","11,227653",650,931634927,0.00023594103076779257
676000,PIEVE DI CENTO P.TA BOLOG,VIA CIRCONVALLAZIONE LEVANTE,PIEVE DI CENTO,682806,953639,"44,711023","11,306781",650,931634929,9.884437262690228e-05
680001,SANT AGATA BOLOGNESE GRAT,VIA CIRCONDARIA EST,SANT`AGATA BOLOGNESE,669112,947881,"44,66259","11,132123",554,931634930,9.14038292438707e-05
660006,NONANTOLA MAESTRA DI REDU,,NONANTOLA,662402,949058,"44,67473","11,047911",427,931634932,0.00021096388316395768
604001,CENTO ACI,VIA FERRARESE 11,CENTO,681528,956089,"44,733386","11,29153",650,931634934,3.0823367758218145e-05
604007,PENZALE,VIA GIOVANNINA FR 19,CENTO,680678,955774,"44,730768","11,280692",650,931634935,0.00037183921256243337
680007,SANT`AGATA CASA CANTONIER,VIA MODENA,SANT`AGATA BOLOGNESE,667655,947942,"44,663481","11,113777",553,931634936,0.00014179435813893958
660017,NONANTOLA STABILIMENTO BO,VIA DI MEZZO,NONANTOLA,662707,951399,"44,695722","11,0525",427,931634937,0.004220245700189907
678018,DECIMA ZONA ARTIGIANALE,VIA CENTO 106,SAN MATTEO DELLA DECIMA,676437,952238,"44,700019","11,225954",650,931634939,0.001478801494454802
678009,PIEVE DI DECIMA,VIA SAN CRISTOFORO 74,SAN MATTEO DELLA DECIMA,677117,954404,"44,719335","11,235281",650,931634940,6.855669186821883e-05
660010,MADONNA DELLA ROVERE,VIA PROVINCIALE OVEST,NONANTOLA,660251,949105,"44,675637","11,020804",427,931634944,9.667357446287468e-05
660011,NONANTOLA CASA BIANCA,VIA PROVINCIALE OVEST,NONANTOLA,661242,949433,"44,678366","11,033403",427,931634947,0.00012205580690767857
604061,CROCETTA PENZALE,VIA DI PENZALE,CENTO,680901,956956,"44,741344","11,283925",650,931634948,0.00010200490184302143
678043,S. GIOVANNI IN P. POLO SC,VIA CENTO 17,SAN GIOVANNI IN PERSICETO,673951,945891,"44,643531","11,192443",553,931634950,0.00013303867858523115
660018,CASA GRENZI,VIA DI MEZZO,NONANTOLA,663192,952610,"44,706507","11,059004",427,931634951,5.1802799152869134e-05
604094,MORANDO,VIA PERSICETANA FR 283,CENTO,678827,954847,"44,722895","11,25701",650,931634952,0.00013256639845808348
678044,S. GIOVANNI IN P. POLO SC,VIA CENTO 30,SAN GIOVANNI IN PERSICETO,674003,945996,"44,644462","11,193134",553,931634954,2.972288680940533e-05
678007,LA BUCA,VIA SAN CRISTOFORO 24,SAN MATTEO DELLA DECIMA,677031,953874,"44,714589","11,234012",650,931634955,0.00037093732624072725
670003,BENI COMUNALI BIVIO ZUCCH,VIA MEZZO LEVANTE,BENI COMUNALI,672503,953651,"44,713689","11,176811",555,931634958,0.0001063904131019406
678048,TENUTA LENZI,VIA CENTO FR 75,SAN GIOVANNI IN PERSICETO,674730,947749,"44,660055","11,202892",553,931634959,0.00039520751511341586
667001,ASIA BIVIO,VIA SAN BENEDETTO BV VIA ASIA,CASTELLO D`ARGILE,684541,953389,"44,708329","11,328577",546,931634960,0.0001253625941028155
680005,FONDO MUZZONCHIO,VIA MODENA,SANT`AGATA BOLOGNESE,666612,948371,"44,667584","11,100768",553,931634962,0.00010729137896198198
660013,NONANTOLA AUTOSTAZIONE,,NONANTOLA,661796,949536,"44,679168","11,040421",427,931634963,7.443339304500031e-05
604083,CENTO OSPEDALE,VIA 20 SETTEMBRE,CENTO,681660,954948,"44,723089","11,29279",650,931634964,6.336884092271695e-05
680012,S.AGATA FIUMAZZO,VIA PERSICETO 29,SANT`AGATA BOLOGNESE,669773,947070,"44,655138","11,140187",553,931634969,0.0001484038409199917
678022,SAN GIOVANNI IN PERSICETO,,SAN GIOVANNI IN PERSICETO,673750,944899,"44,634655","11,189575",553,931634970,4.80299906306715e-05
660005,MODENA CASETTE 2,,NONANTOLA,662493,950833,"44,690679","11,049621",427,931634973,0.0001037090160020078
678041,SAN GIOVANNI IN P. PORTA,VIA CIRCONVALLAZIONE DANTE 12/D,SAN GIOVANNI IN PERSICETO,673761,945525,"44,640284","11,189925",553,931634975,0.00019439264389168942
678049,IL VOLTONE,VIA CENTO BV CARRADONA,SAN GIOVANNI IN PERSICETO,675000,948432,"44,666134","11,206529",553,931634976,7.31324825236921e-05
660007,MODENA BIVIO CAMPAZZO,VIA PROVINCIALE OVEST 20mt dopo incr. vi,NONANTOLA,659525,948832,"44,673343","11,011565",420,931634983,0.0009189415269760799
660026,NONANTOLA CASE PICCININI,VIA PROVINCIALE EST,NONANTOLA,663233,949124,"44,675135","11,058409",427,931634985,0.00012069751447287564
604070,BIVIO COLLARI,VIA DI RENAZZO,CENTO,680302,958325,"44,75381","11,276848",650,931634986,5.329549699455732e-05
604005,CENTO AUTOSTAZIONE,VIALE IOLANDA 15,CENTO,681013,955466,"44,727913","11,28481",650,931634987,5.016771870155921e-05
678019,SAN GIOVANNI IN PERSICETO,VIA BOLOGNA,SAN GIOVANNI IN PERSICETO,673941,944677,"44,632612","11,191906",553,931634989,0.00029266130594912383
604008,GIOVANNINA,VIA GIOVANNINA 57,CENTO,679559,956140,"44,734342","11,2667",650,931634990,0.00018006010107621286
678020,SAN GIOVANNI IN PERSICETO,VIA BOLOGNA,SAN GIOVANNI IN PERSICETO,673934,944676,"44,632605","11,191818",553,931634991,5.225332525086836e-05
670005,BENI COMUNALI,VIA MEZZO LEVANTE,BENI COMUNALI,671848,953891,"44,716005","11,168628",555,931634994,0.00017674979490703708
670022,BENI COMUNALI BIVIO ZUCCH,VIA MEZZO LEVANTE,BENI COMUNALI,672554,953638,"44,713559","11,17745",555,931634995,0.00015090622916288335
678055,BARCHESSA,VIA CENTO 97,SAN GIOVANNI IN PERSICETO,675604,949897,"44,679165","11,214644",650,931634997,8.780689038959656e-05
660031,PONTE LOSCO,,NONANTOLA,665791,948704,"44,67077","11,090526",421,931634998,9.610332980565516e-05
604006,PENZALE,VIA GIOVANNINA 19,CENTO,680680,955788,"44,730894","11,280722",650,931634999,0.000105533407032334
660025,NONANTOLA CASE PICCININI,VIA PROVINCIALE EST,NONANTOLA,663114,949117,"44,675099","11,056907",427,931635002,0.0001242811329201721
