X,Y,codice,denominazi,ubicazione,comune
11.406128,44.464226,127020,JUSSI MARZABOTTO,VIA JUSSI 90/A,SAN LAZZARO DI SAVENA
11.406133,44.464055,127021,JUSSI MARZABOTTO,VIA JUSSI 77/C,SAN LAZZARO DI SAVENA
11.402239,44.461977,127022,PONTEBUCO,VIA PONTEBUCO 9,SAN LAZZARO DI SAVENA
11.402425,44.46191,127023,PONTEBUCO,VIA PONTEBUCO 9,SAN LAZZARO DI SAVENA
11.397202,44.453485,127024,MARTIRI DI PIZZOCALVO,VIA MARTIRI DI PIZZOCALVO 24,SAN LAZZARO DI SAVENA
11.397454,44.454092,127025,MARTIRI DI PIZZOCALVO,VIA MARTIRI DI PIZZOCALVO 61,SAN LAZZARO DI SAVENA
11.396953,44.449223,127026,VILLAGGIO MARTINO MARTIRI,VIA MARTIRI DI PIZZOCALVO 1-73,SAN LAZZARO DI SAVENA
11.397153,44.44921,127027,VILLAGGIO MARTINO MARTIRI,VIA MARTIRI DI PIZZOCALVO 1-73,SAN LAZZARO DI SAVENA
11.396623,44.445152,127029,VILLAGGIO MARTINO DON MIN,VIA DON MINZONI 100,SAN LAZZARO DI SAVENA
11.390002,44.453511,127030,CROARA S.RUFFILLO,VIA CROARA 13,SAN LAZZARO DI SAVENA
11.389605,44.453348,127031,CROARA S.RUFFILLO,VIA CROARA FR 13,SAN LAZZARO DI SAVENA
11.399483,44.463448,127227,CROARA BIVIO,VIA CROARA 3/5,BOLOGNA
11.399335,44.463514,127233,CROARA BIVIO,VIA CROARA FR 3/5,BOLOGNA
11.702566,44.353567,130103,IMOLA SILVIO ALVISI,VIALE D`AGOSTINO 91,IMOLA
11.702389,44.352995,130104,IMOLA SILVIO ALVISI,VIALE D`AGOSTINO FR 97,IMOLA
11.700647,44.351119,130105,IMOLA CASA CANTONIERA,VIALE D`AGOSTINO 121,IMOLA
11.700611,44.350886,130106,IMOLA CASA CANTONIERA,VIALE D`AGOSTINO FR 127,IMOLA
11.698359,44.349382,130109,SANTE ZENNARO,VIALE D`AGOSTINO 145,IMOLA
11.698352,44.349229,130110,SANTE ZENNARO,VIALE D`AGOSTINO FR 151/A,IMOLA
11.688524,44.342286,130122,IMOLA PALAZZI,VIA MONTANARA 32/B,IMOLA
11.687536,44.342355,130123,IMOLA PALAZZI,VIA PUNTA DIR PEDAGNA OVEST,IMOLA
11.689136,44.341137,130124,PEDAGNA EST PALME,VIA PALME FR PL 10555,IMOLA
11.688477,44.346195,131104,IMOLA BARUZZI,VIA ROSSINI ANG BARUZZI,IMOLA
11.68718,44.348017,131108,IMOLA PUCCINI,VIA PUCCINI FR 15,IMOLA
11.687251,44.353129,131116,MONTERICCO,VIA MONTERICCO (INTERSEZIONE GIOVANNI X),IMOLA
11.689658,44.356934,131129,IMOLA OSPEDALE NUOVO,VIA MONTERICCO 1,IMOLA
11.689564,44.357332,131130,IMOLA OSPEDALE NUOVO,VIA MONTERICCO 4,IMOLA
11.68941,44.356985,131132,IMOLA OSPEDALE NUOVO,VIA MONTERICCO FR 5,IMOLA
11.694311,44.356878,131133,IMOLA SCAVI ROMANI,VIA VILLA CLELIA 62/E,IMOLA
11.694898,44.35681,131134,IMOLA SCAVI ROMANI,VIA VILLA CLELIA FR 62/D,IMOLA
11.697501,44.356118,131137,IMOLA VILLA CLELIA,VIA VILLA CLELIA 28,IMOLA
11.697545,44.356261,131138,IMOLA VILLA CLELIA,VIA VILLA CLELIA 71,IMOLA
11.702188,44.35435,131141,PARCO TITO,VIA VILLA CLELIA FR 17,IMOLA
11.694419,44.354589,131143,SCUOLE ORSINI,VIA KOLBE 10 MT DOPO P.L. 6561,IMOLA
11.700343,44.355439,131144,CAPPUCCINI,VIALE CAPPUCCINI 29,IMOLA
11.701057,44.355962,131145,CAPPUCCINI,VIALE CAPPUCCINI 22,IMOLA
11.70296,44.357771,131147,AMENDOLA,VIALE AMENDOLA FR 89,IMOLA
11.703065,44.357877,131148,AMENDOLA,VIALE AMENDOLA89,IMOLA
11.709321,44.352578,132105,BIANCONCINI,V.LE SAFFI FR 43,IMOLA
11.709389,44.352694,132106,BIANCONCINI,V.LE SAFFI 43,IMOLA
11.712893,44.351674,132109,IMOLA PORTA MAZZINI,V.LE RIVALTA FR 71,IMOLA
11.717544,44.35024,132113,IMOLA ZAPPI,VIALE ZAPPI 52,IMOLA
11.691461,44.360943,133101,IMOLA BELVEDERE,VIA BELVEDERE FR 2,IMOLA
11.691583,44.360868,133102,IMOLA BELVEDERE,VIA BELVEDERE FR 5,IMOLA
11.691688,44.358506,133103,POLA,VIA POLA PL 5361,IMOLA
11.691925,44.358213,133104,POLA,VIA POLA FR PL 5361,IMOLA
11.698022,44.358987,135101,IMOLA LUZZI,VIA LUZZI 3,IMOLA
11.698599,44.357884,135202,IMOLA CROCE COPERTA,VIA CROCE COPERTA 14/A,IMOLA
11.70419,44.361055,135203,VOLTA,V.LE MARCONI 49,IMOLA
11.704242,44.36082,135204,VOLTA,VIA MARCONI FR 49,IMOLA
11.693608,44.352213,137101,IMOLA SAN BENEDETTO,VIA SAN BENEDETTO,IMOLA
11.692509,44.352869,137103,IMOLA SAN BENEDETTO,VIA SAN BENEDETTO INGRESSO ITIS,IMOLA
11.72014,44.354004,150101,IMOLA DE AMICIS,V.LE DE AMICIS FR 81-83-85,IMOLA
11.720274,44.35419,150102,IMOLA DE AMICIS,V.LE DE AMICIS 89,IMOLA
11.712774,44.350732,150105,IMOLA IST. ALBERGHETTI,V.LE DANTE 1,IMOLA
11.712989,44.350231,150106,IMOLA IST. ALBERGHETTI,V.LE DANTE 8,IMOLA
11.712767,44.34867,150109,IMOLA GRATTACIELO,V.LE DANTE 7/ABC,IMOLA
11.712959,44.348756,150112,IMOLA GRATTACIELO,VIALE DANTE 14,IMOLA
11.712549,44.351286,151101,IMOLA PORTA MAZZINI,V.LE ZAPPI FR PL 21,IMOLA
11.712379,44.351137,151102,IMOLA PORTA MAZZINI,V.LE ZAPPI PL 21,IMOLA
11.71628,44.348685,151106,IMOLA PIAZZALE MICHELANGE,VIA LEOPARDI 93,IMOLA
11.719757,44.348719,151109,COLOMBARINA,VIA LEOPARDI PL 1367,IMOLA
11.718215,44.348747,151110,COLOMBARINA,VIA LEOPARDI 63,IMOLA
11.718854,44.349002,151111,COLOMBARINA,VIA MANZONI 6,IMOLA
11.722669,44.34928,151113,IMOLA LEOPARDI,VIA LEOPARDI 30,IMOLA
11.722693,44.349522,151114,IMOLA LEOPARDI,VIA LEOPARDI 3,IMOLA
11.726842,44.351881,151116,CARTESIO,VIA CARTESIO 10m PRIMA INCROCIO VIA CURI,IMOLA
11.725929,44.351137,151117,CAMPANELLA,VIA CAMPANELLA 31/H,IMOLA
11.725706,44.351197,151118,CAMPANELLA,VIA CAMPANELLA 10 M INCROCIO VIA CURIEL,IMOLA
11.730146,44.351703,151119,IMOLA MINGHETTI,VIA CAMPANELLA 197,IMOLA
11.730431,44.351894,151120,IMOLA MINGHETTI,VIA CAMPANELLA 128,IMOLA
11.728528,44.353605,151121,BENEDETTO CROCE,VIA CROCE FR 31,IMOLA
11.728177,44.353604,151122,BENEDETTO CROCE,VIA CROCE 27,IMOLA
11.725647,44.35479,151123,MOLINO VECCHIO,VIA BENEDETTO CROCE FR 1,IMOLA
11.725985,44.354503,151124,MOLINO VECCHIO,VIA BENEDETTO CROCE 1,IMOLA
11.722559,44.351785,151129,IMOLA D`AZEGLIO,VIA D`AZEGLIO FR 23,IMOLA
11.722624,44.351559,151130,IMOLA D`AZEGLIO,VIA D`AZEGLIO 23,IMOLA
11.716569,44.356016,151133,IMOLA ANDREA COSTA,VIA COSTA 9,IMOLA
11.717693,44.34776,152101,IMOLA GUICCIARDINI,VIA GUICCIARDINI,IMOLA
11.717711,44.347616,152102,IMOLA GUICCIARDINI,VIA GUICCIARDINI 4,IMOLA
11.719907,44.351137,152105,PORTA DEI SERVI,V.LE ZAPPI FR 8,IMOLA
11.720083,44.351142,152106,PORTA DEI SERVI,V.LE ZAPPI 10,IMOLA
11.664461,44.363558,170101,PIRATELLO OLMO,VIA MONTECATONE FR 4/D,DOZZA
11.664547,44.36352,170102,PIRATELLO OLMO,VIA MONTECATONE 4/D,IMOLA
11.661818,44.36173,170109,FRATTINA DI MEZZO,VIA MONTECATONE FR 7/B,DOZZA
11.66184,44.361657,170110,FRATTINA DI MEZZO,VIA MONTECATONE 7/B,IMOLA
11.656374,44.359012,170113,FRATTINA DI SOPRA,VIA MONTECATONE FR 9/A,DOZZA
11.656397,44.358957,170114,FRATTINA DI SOPRA,VIA MONTECATONE 9/A,IMOLA
11.650446,44.355549,170117,MONTECATONE LA PERA,VIA MONTECATONE 14/A,IMOLA
11.650444,44.355495,170118,MONTECATONE LA PERA,VIA MONTECATONE 15/C,IMOLA
11.646162,44.355442,170121,MONTECATONE SCUOLE,VIA MONTECATONE 17,IMOLA
11.646172,44.35537,170122,MONTECATONE SCUOLE,VIA MONTECATONE FR 17,IMOLA
11.643185,44.353683,170125,MONTECATONE CASA BERTUZZI,VIA MONTECATONE FR 21/A,IMOLA
11.643281,44.3536,170126,MONTECATONE CASA BERTUZZI,VIA MONTECATONE 21/A,IMOLA
11.635733,44.349238,170129,MONTECATONE,VIA MONTECATONE FR 37,IMOLA
11.635767,44.349165,170130,MONTECATONE,VIA MONTECATONE 37,IMOLA
11.628892,44.348055,170133,MONTECATONE PALAZZINA,VIA MONTECATONE PORTINERIA OSPEDALE,MONTE CATONE
11.629039,44.34797,170134,MONTECATONE PALAZZINA,VIA MONTECATONE PORTINERIA OSPEDALE,MONTE CATONE
11.628082,44.345652,170137,MONTEBELLO,VIA MONTECATONE FR OSPEDALE,MONTE CATONE
11.633001,44.471548,201902,MEDICINA ZONA PASI,VIA DE GASPERI 35,MEDICINA
11.633113,44.471536,201903,MEDICINA ZONA PASI,VIA DE GASPERI 35,MEDICINA
11.514649,44.498351,205002,BIVIO PRUNARO,BIVIO PRUNARO,BUDRIO
11.515123,44.498259,205003,BIVIO PRUNARO,BIVIO PRUNARO,BUDRIO
11.513308,44.492898,205005,PRUNARO,VIA MORI FR. 13,PRUNARO
11.572726,44.556686,211001,VEDRANA SCUOLE,STRADA DELLA CROCE DI VEDRANA,VEDRANA
11.471094,44.507074,211008,CASTENASO BIVIO FIESSO,VIA FIESSO FR. 5/3,CASTENASO
11.471023,44.507165,211009,CASTENASO BIVIO FIESSO,VIA FIESSO FR. 5/3,CASTENASO
11.48216,44.511397,211010,FIESSO,VIA CADUTI DELLA LIBERTA` FR 22,FIESSO
11.482163,44.511478,211011,FIESSO,VIA CADUTI DELLA LIBERTA` FR. 22,FIESSO
11.499847,44.516934,211012,CASE BIANCHE,VIA CADUTI DELLA LIBERTA` FR. 98,CASTENASO
11.499785,44.516971,211013,CASE BIANCHE,VIA CADUTI DELLA LIBERTA` FR. 98,CASTENASO
11.507094,44.521033,211014,CASELLO 15 FERR. BOLOGNA,VIA MORO CASELLO FERROVIA,CASTENASO
11.506997,44.521107,211015,CASELLO 15 FERR. BOLOGNA,VIA MORO CASELLO FERROVIA,CASTENASO
11.518023,44.529074,211016,DUE PORTONI,VIA MORO FR. 34,BUDRIO
11.51791,44.529086,211017,DUE PORTONI,VIA MORO FR. 34,BUDRIO
11.52373,44.530658,211018,VIA MORO,VIA MORO FR. 13,BUDRIO
11.523696,44.530749,211019,VIA MORO,VIA MORO FR. 13,BUDRIO
11.530523,44.532056,211020,BIVIO MORO,VIA MORO CENT. ENEL,BUDRIO
11.530565,44.532145,211021,BIVIO MORO,VIA MORO CENT. ENEL,BUDRIO
11.512931,44.547894,211026,BIVIO BAGNAROLA,VIA DRITTO BV. VIGORSO,BUDRIO
11.513161,44.547988,211027,BIVIO BAGNAROLA,VIA DRITTO BV. VIGORSO,BUDRIO
11.521365,44.544674,211028,PEDAGNA,VIA DRITTO 27,BUDRIO
11.521432,44.544771,211029,PEDAGNA,VIA DRITTO 27,BUDRIO
11.525806,44.542874,211030,BIVIO PIEVE,VIA DRITTO 47,BUDRIO
11.525873,44.542971,211031,BIVIO PIEVE,VIA DRITTO 47,BUDRIO
11.710149,44.620718,234035,CURVA PONTIGA,VIA FIUME VECCHIO FR. 85,MARMORTA
11.617245,44.839126,240000,CAVOUR POSTE (PROVVISORIA,VIA CAVOUR INCROCIO VIA SPADARI,FERRARA
11.63216,44.852403,240001,CAMPEGGIO (FERMATA PROVVI,VIA GRAMINCIA INGRESSO CAMPEGGIO COMUNAL,FERRARA
11.643093,44.613815,243022,ALFONSONI,SP ZENZALINO BV. STRADA MALVEZZA,MOLINELLA
11.642999,44.61397,243023,ALFONSONI,SP ZENZALINO BV. STRADA MALVEZZA,MOLINELLA
11.663341,44.617268,243024,MOLINELLA VIA TONALE,SP 6 24/26,MOLINELLA
11.663282,44.617359,243025,MOLINELLA VIA TONALE,SP.6 24/26,MOLINELLA
11.702325,44.620787,243032,PONTIGA,VIA FIUME VECCHIO FR 138,CASE PIAZZI
11.702328,44.620859,243033,PONTIGA,VIA FIUME VECCHIO FR 138,CASE PIAZZI
11.710108,44.620647,243034,CURVA PONTIGA,VIA FIUME VECCHIO FR. 85,MARMORTA
11.71751,44.618544,243036,MARMORTA CENTRO,VIA FIUME VECCHIO FR. 222,MARMORTA
11.717556,44.618722,243037,MARMORTA CENTRO,VIA FIUME VECCHIO FR. 222,MARMORTA
11.524839,44.551952,244001,RICCARDINA,STRADA COMUNALE DELLA RICCARDINA MEZZOLA,BUDRIO
11.52469,44.551991,244002,RICCARDINA,STRADA COMUNALE DELLA RICCARDINA MEZZOLA,RICCARDINA
11.527206,44.554861,244003,RICCARDINA PALAZZO,STRADA COMUNALE DELLA RICCARDINA MEZZOLA,BUDRIO
11.52707,44.554909,244004,RICCARDINA PALAZZO,STRADA COMUNALE DELLA RICCARDINA MEZZOLA,RICCARDINA
11.545848,44.57263,244005,ACQUISTATO,STRADA COMUNALE DELLA RICCARDINA MEZZOLA,BUDRIO
11.545712,44.572706,244006,ACQUISTATO,STRADA COMUNALE DELLA RICCARDINA MEZZOLA,BUDRIO
11.565146,44.587609,244007,MEZZOLARA,STRADA COMUNALE DELLA RICCARDINA MEZZOLA,MEZZOLARA
11.565022,44.587648,244008,MEZZOLARA,STRADA COMUNALE DELLA RICCARDINA MEZZOLA,MEZZOLARA
11.575699,44.591791,244009,MEZZOLARA CIMITERO,STRADA COMUNALE PIANELLA,BUDRIO
11.575528,44.591903,244010,MEZZOLARA CIMITERO,STRADA COMUNALE PIANELLA,BUDRIO
11.592965,44.599853,244011,ROTTA DEL GIARDINO,STRADA COMUNALE PIANELLA,BUDRIO
11.592882,44.599963,244012,ROTTA DEL GIARDINO,STRADA COMUNALE PIANELLA,BUDRIO
11.600616,44.603576,244013,BURIANE,STRADA IDICE ABBANDONATO BV. STRADELLO B,MOLINELLA
11.60052,44.603686,244014,BURIANE,STRADA IDICE ABBANDONATO BV. STRADELLO B,BUDRIO
11.609128,44.60709,244015,CASONI,STRADA COMUNALE IDICE ABBANDONATO,MOLINELLA
11.609009,44.607246,244016,CASONI,STRADA COMUNALE IDICE ABBANDONATO,BUDRIO
11.622466,44.610007,244017,GUARDA,VIA CANALE,GUARDA
11.622409,44.610134,244018,GUARDA,STRDA COMUNALE CANALE,GUARDA
11.567996,44.587941,244100,MEZZOLARA STAZIONE,,MEZZOLARA
11.568138,44.588019,244101,MEZZOLARA STAZIONE,,MEZZOLARA
11.559918,44.50205,260000,FOSSATONE ZONA INDUSTRIAL,VIA LEONARDO DA VINCI,MEDICINA
11.55985,44.501935,260001,FOSSATONE ZONA INDUSTRIAL,VIA LEONARDO DA VINCI,MEDICINA
11.458659,44.503643,260002,STELLINA STAZIONE,STELLINA STAZIONE,CASTENASO
11.565511,44.501951,260010,Z.I. PALO LUCE,VIA LEONARDO DA VINCI,MEDICINA
11.565224,44.501994,260011,Z.I. PALO LUCE,VIA LEONARDO DA VINCI,MEDICINA
11.690025,44.638039,273003,TRAGHETTO,VIA ZENZALINO 1,ARGENTA
11.697306,44.655007,273004,OSPITALE MONACALE ROCCA,VIA ZENZALINO 51,ARGENTA
11.697444,44.655003,273005,OSPITALE MONACALE ROCCA,VIA ZENZALINO 51,ARGENTA
11.730485,44.665126,273009,PRIAZZO,VIA CHIESA BIVIO SC. CHIAVICHINO,ARGENTA
11.73049,44.664964,273010,PRIAZZO,VIA CHIESA BV. SC. CHIAVICHINO,ARGENTA
11.768284,44.654391,273013,CONSANDOLO CASA CANTONIER,VIA NAZIONALE NORD KM 1+340,CONSANDOLO
11.768178,44.654295,273014,CONSADOLO CASA CANTONIERA,VIA NAZIONALE NORD KM 1+340,CONSANDOLO
11.685977,44.457211,299638,BIVIO FORNACE,VIA MEDESANO FR.COLOMBARA,MEDICINA
11.686135,44.457091,299639,BIVIO FORNACE,VIA MEDESANO FR. COLOMBARA,CASTEL GUELFO DI BOLOGNA
11.679298,44.452976,299640,PALAZZA,VIA MEDESANO 1551,SAN MARTINO
11.679407,44.452892,299641,PALAZZA,VIA MEDESANO 1551,CASTEL GUELFO DI BOLOGNA
11.675515,44.44913,299642,SAN MARTINO,VIA MEDESANO 2151,SAN MARTINO
11.675662,44.449046,299643,SAN MARTINO,VIA MEDESANO 2151,CASTEL GUELFO DI BOLOGNA
11.663596,44.441578,299644,CASONI,VIA MEDESANO FR.30,CASTEL GUELFO DI BOLOGNA
11.663669,44.441513,299645,CASONI,VIA MEDESANO FR.30,CASTEL GUELFO DI BOLOGNA
11.671558,44.433478,299648,CASETTI VILLAGGIO,VIA STRADONE KM 7_850,CASTEL GUELFO DI BOLOGNA
11.671574,44.43354,299649,CASETTI VILLAGGIO,VIA STRADONE KM 7_850,CASTEL GUELFO DI BOLOGNA
11.676344,44.431799,299650,PIAZZA XX SETTEMBRE,PIAZZA XX SETTEMBRE,CASTEL GUELFO DI BOLOGNA
11.676447,44.431851,299653,CASTEL GUELFO,VIA II GIUGNO 28,CASTEL GUELFO DI BOLOGNA
11.6116,44.437975,299682,POGGIO FORNACE,VIA FORNACE 18,CASTEL GUELFO DI BOLOGNA
11.611642,44.438073,299683,POGGIO FORNACE,VIA FORNACE FR 18,CASTEL GUELFO DI BOLOGNA
11.694559,44.46097,299690,CROCETTA VIA MEDESANO,CROCETTA VIA MEDESANO,MEDICINA
11.694652,44.460796,299691,CROCETTA VIA MEDESANO,CROCETTA VIA MEDESANO,CROCETTA
11.616401,44.436578,299692,POGGIO ZONA INDUSTRIALE,VIA FORNACE 30,CASTEL GUELFO DI BOLOGNA
11.616271,44.436761,299693,POGGIO ZONA INDUSTRIALE,VIA DELLA FORNACE FR 30,CASTEL GUELFO DI BOLOGNA
11.619402,44.439344,299694,POGGIO INDUSTRIA,VIA DELL INDUSTRIA 3,CASTEL GUELFO DI BOLOGNA
11.619211,44.439286,299695,POGGIO INDUSTRIA,VIA DELL INDUSTRIA FR 5,CASTEL GUELFO DI BOLOGNA
11.275592,44.752061,470006,BIVIO COLLARI,VIA RENAZZO BV. VIA COLLARI,CENTO
11.275291,44.752121,470007,BIVIO COLLARI,VIA RENAZZO BV. VIA COLLARI,CENTO
